well,condition,tile,fov_token,n_p,totalVolume,n_p_totalVolume,totalArea,number_of_boundary_edges,fraction_of_boundary_edges_n_p,Mean_dgree,Std_dgree,Skewness_dgree,Kurtosis_dgree,q_25_dgree,q_50_dgree,q_75_dgree,Mean_dsc,Std_dsc,Skewness_dsc,Kurtosis_dsc,q_25_dsc,q_50_dsc,q_75_dsc,Mean_edg,Std_edg,Skewness_edg,Kurtosis_edg,q_25_edg,q_50_edg,q_75_edg,Mean_vlms,Std_vlms,Skewness_vlms,Kurtosis_vlms,q_25_vlms,q_50_vlms,q_75_vlms,Mean_fct,Std_fct,Skewness_fct,Kurtosis_fct,q_25_fct,q_50_fct,q_75_fct
E6,60 nm Binimetinib,6,E6_tile_6_fused_tp_0,40,189081.4244,0.00021155,21171.1365,14,0.35,11.75,1.9709,-0.19587,3.5191,11,12,13,33.9597,18.9981,2.0018,7.8311,24.1373,29.8381,37.9512,33.6318,23.592,2.446,9.9846,20.0066,26.2996,36.1236,1027.6164,807.62,1.8983,6.8782,526.4351,753.5915,1284.529,882.1307,921.4751,2.0722,6.0429,329.0993,599.4484,888.3259
E6,60 nm Binimetinib,7,E6_tile_7_fused_tp_0,60,762135.3878,7.8726e-05,56942.9074,13,0.21667,12.5333,3.0613,0.34804,2.8721,10,12.5,14,51.4897,31.0461,1.3687,4.2023,30.2817,37.6671,64.9101,44.9699,37.1211,2.1732,7.8773,23.525,30.4516,50.6973,2490.6385,3647.5929,3.5859,18.1761,648.2123,1326.5817,2629.8169,2588.314,1981.7871,1.2634,4.7145,1001.4478,2272.3652,3546.398
E6,60 nm Binimetinib,8,E6_tile_8_fused_tp_0,29,153257.5272,0.00018922,15410.7875,18,0.62069,9.8621,1.9951,0.083269,3.7294,9,10,11,32.6583,11.6103,-0.45613,2.4933,25.0813,30.1826,43.2609,31.4981,12.5386,0.4917,2.8112,21.998,30.0724,39.4421,1548.0558,1540.0709,1.8947,7.4048,415.5471,1147.6033,2280.9752,481.5871,351.1784,1.2232,3.565,221.9923,339.6482,666.0258
E6,60 nm Binimetinib,9,E6_tile_9_fused_tp_0,55,186201.6145,0.00029538,16665.6977,31,0.56364,10.9455,2.2395,0.23848,2.5894,9,11,12,32.6391,8.6448,-0.86525,2.8299,26.8267,35.7865,39.6322,24.4243,6.7603,0.61467,3.2626,19.3272,23.5753,28.1515,854.1358,402.6635,0.41841,3.1955,614.6611,826.5549,1089.5941,287.3396,119.5786,0.88931,3.5416,202.5836,278.3103,347.8737
E7,60 nm Binimetinib,0,E7_tile_0_fused_tp_0,186,873516.8353,0.00021293,46902.1841,56,0.30108,13.1183,2.8374,1.003,4.8802,11,13,14,48.7834,12.9905,-0.32366,3.2247,40.6178,50.6165,58.5686,25.3611,10.43,2.9254,18.208,19.1101,23.7226,28.6334,890.4351,534.0174,1.8948,12.9934,542.6501,806.8554,1140.4569,434.2795,360.7902,2.5718,11.9695,194.4017,343.6997,539.487
E7,60 nm Binimetinib,1,E7_tile_1_fused_tp_0,144,1056613.3483,0.00013628,62747.3023,34,0.23611,13.125,2.9062,0.74186,3.7486,11,13,14.5,54.0093,27.416,2.0418,7.4982,38.4235,48.2775,61.3699,32.5126,26.5148,3.3557,15.9794,19.4096,25.0266,32.6627,1372.2251,1973.0572,6.0931,56.283,568.2188,850.763,1343.2043,980.4266,1273.4319,3.4383,17.1036,310.5763,552.3177,1062.9178
E7,60 nm Binimetinib,2,E7_tile_2_fused_tp_0,64,220998.2843,0.0002896,18937.6985,27,0.42188,11.3438,2.0642,0.87415,3.4212,10,11,12,33.3326,8.8188,-0.058692,3.6525,27.819,33.6387,40.0608,24.4188,8.6615,1.8453,8.8387,18.8939,23.1684,27.7751,803.6301,438.26,1.0075,6.5598,509.3366,798.8014,1057.0217,378.754,201.2857,1.1924,4.2514,248.4972,347.3149,441.9464
E7,60 nm Binimetinib,3,E7_tile_3_fused_tp_0,110,2666972.2973,4.1245e-05,118893.9906,21,0.19091,13.2727,2.9207,0.35475,3.2037,11,13,15,69.0765,37.0459,1.1682,4.4012,44.6586,60.7793,86.9174,48.9038,44.042,2.3719,9.4866,22.9678,32.1554,54.4574,4430.1865,11898.3079,7.2795,66.1635,819.6125,1512.9602,3241.6637,3128.7892,4749.7771,2.4158,8.376,376.5338,1656.1716,2863.2243
E7,60 nm Binimetinib,4,E7_tile_4_fused_tp_0,67,438795.1281,0.00015269,36991.7561,25,0.37313,12.2687,2.4345,0.10944,2.6514,11,12,14,39.8048,25.0239,2.9512,13.2004,26.8334,33.7667,44.0951,35.4383,33.8508,2.7551,10.1548,19.0423,24.2572,31.116,1362.7178,2135.8363,4.8894,34.015,510.2806,765.3114,1240.7724,804.1686,1025.6842,2.4482,9.1612,208.2662,328.449,944.17
E7,60 nm Binimetinib,5,E7_tile_5_fused_tp_0,154,2102493.1195,7.3246e-05,98655.7259,20,0.12987,13.5584,3.0292,0.14415,2.7498,12,13,16,58.1554,30.3413,1.3598,4.9765,38.4531,50.4954,68.7377,37.5753,32.6005,2.6614,11.6487,19.7186,25.9536,38.5345,2408.3541,6390.0485,10.9789,177.1211,528.5583,938.9007,1898.4163,2740.4368,3654.1654,2.5833,9.7415,497.0316,1492.5486,3267.7937
E7,60 nm Binimetinib,6,E7_tile_6_fused_tp_0,128,622900.5399,0.00020549,36473.752,53,0.41406,12.5156,2.6944,0.52469,3.1897,11,12,14,45.4378,11.9621,-0.77699,2.7122,38.414,48.5445,55.3242,25.8125,7.5216,0.77503,4.2022,20.1686,24.9317,30.436,999.8404,563.3565,0.94663,4.4201,598.1763,924.9942,1297.3539,357.5858,189.7737,0.88156,3.6735,220.1139,334.6769,454.4927
E7,60 nm Binimetinib,7,E7_tile_7_fused_tp_0,87,526604.938,0.00016521,36901.7057,24,0.27586,12.7356,2.5126,0.45655,2.9125,11,12,14,41.4323,18.3863,1.5998,7.5191,30.269,40.6864,47.2139,30.6295,19.3614,2.6836,11.6486,19.6931,25.0727,32.4765,1180.7286,1191.4571,4.2006,32.3231,565.3518,884.2618,1302.8048,838.6751,607.2757,1.1168,3.4621,411.4779,660.4865,1068.6522
E7,60 nm Binimetinib,8,E7_tile_8_fused_tp_0,82,279821.9594,0.00029304,21866.4117,35,0.42683,12.122,2.2684,0.4676,2.9279,10,12,14,35.3688,9.4018,-0.55585,2.8805,30.1868,36.5425,42.7499,23.9975,7.9295,1.5037,6.9358,18.5931,23.138,27.3687,730.6056,364.3043,0.67611,4.0634,477.6426,700.924,943.9161,331.3093,183.3517,1.0711,4.3761,202.5849,285.1848,421.3405
E7,60 nm Binimetinib,9,E7_tile_9_fused_tp_0,78,393521.7734,0.00019821,27249.5931,41,0.52564,11.6667,2.3613,1.2611,5.3303,10,11,13,41.7934,9.5746,-0.94123,3.9154,34.4373,44.2793,49.1119,27.6569,8.6752,0.87533,4.4997,21.4607,26.8256,32.5338,1160.8312,757.5243,1.5047,6.8314,663.413,1030.7814,1520.8789,349.3538,172.7245,1.0465,3.5194,220.9254,290.947,447.8941
E8,60 nm Binimetinib,0,E8_tile_0_fused_tp_0,143,1276553.9699,0.00011202,68741.3637,27,0.18881,12.993,3.0315,0.5059,3.1492,11,13,15,54.1382,21.0088,1.5053,6.1216,44.276,50.9281,58.4588,33.185,23.0162,3.0399,15.8979,20.744,26.4415,35.5792,1675.2677,2201.6867,5.0899,40.2549,599.2369,1070.6842,1926.4928,1374.8273,1455.1175,2.7843,13.5055,503.6199,875.1362,1933.1816
E8,60 nm Binimetinib,1,E8_tile_1_fused_tp_0,67,212154.3133,0.00031581,18184.0848,34,0.50746,11.5522,2.566,0.80394,4.1269,10,11,13.75,33.9334,8.9339,-0.60538,2.3961,27.6095,36.2311,40.6871,23.5056,7.17,0.56174,3.4935,18.2336,23.1041,27.7485,734.098,472.7058,1.4323,6.998,391.5854,688.3229,952.0566,284.1263,158.4284,0.65095,2.6845,162.9108,242.4666,385.2798
E8,60 nm Binimetinib,2,E8_tile_2_fused_tp_0,116,1232575.0454,9.4112e-05,80564.48,23,0.19828,13.0862,3.0089,0.77864,3.8155,11,13,15,63.9367,36.0625,1.4646,5.4047,41.1498,56.5286,78.192,41.6268,41.3905,2.8105,12.2953,19.8611,25.7693,42.6904,1978.4511,3626.1723,5.2338,38.411,577.1186,907.4012,1589.744,1918.2019,2145.3207,1.9118,6.4422,419.2343,1084.3766,2588.7244
E8,60 nm Binimetinib,3,E8_tile_3_fused_tp_0,59,182046.017,0.00032409,16485.8168,27,0.45763,11.7288,2.0071,0.41564,2.8488,10,12,13,30.8512,9.2384,-0.52669,2.4267,23.2013,33.3394,37.1142,23.8381,7.6277,0.87586,4.2454,17.9858,23.1639,27.9835,692.1902,373.281,0.63331,3.504,404.7333,664.2742,933.1358,329.7163,181.1901,1.0237,3.5273,209.4657,271.3096,377.5177
E8,60 nm Binimetinib,4,E8_tile_4_fused_tp_0,116,3787535.1735,3.0627e-05,154537.4409,21,0.18103,12.9655,3.903,1.3436,5.7653,11,12,14,89.7179,44.17,0.04175,2.0645,54.4826,92.481,122.6708,54.5015,43.7947,2.0274,8.101,25.2121,38.459,68.496,6128.6977,12754.0927,5.6994,45.8072,942.66,2027.8596,5505.3913,4066.7748,5463.4703,1.7711,5.0456,436.2125,1894.1803,4984.2298
E8,60 nm Binimetinib,5,E8_tile_5_fused_tp_0,137,1480584.3454,9.2531e-05,85353.1152,24,0.17518,13.6788,2.9728,0.31927,2.7928,12,13,16,55.0861,33.5815,2.3701,9.0596,37.4749,47.6939,59.1069,37.8135,35.3873,3.1513,14.2236,20.6717,26.7694,36.18,1900.6218,3315.2535,5.9882,55.0143,549.1001,991.7253,1710.8665,1939.8435,2108.8507,1.8087,6.2634,406.7427,1302.8206,2636.3719
E8,60 nm Binimetinib,6,E8_tile_6_fused_tp_0,60,274420.7856,0.00021864,23604.8784,22,0.36667,12,2.3289,0.1705,2.107,10,12,13.5,35.6548,13.6078,0.91315,6.1231,26.4327,36.0466,42.9291,29.5548,16.012,2.1763,9.2474,20.2241,25.7734,33.3818,976.5864,739.601,1.5558,6.7345,455.6095,810.7685,1348.5456,590.122,470.3351,0.74164,2.2396,215.444,374.4654,1045.6554
E8,60 nm Binimetinib,7,E8_tile_7_fused_tp_0,19,80621.9844,0.00023567,10211.4574,14,0.73684,8.6316,1.8016,0.62983,2.2722,7,8,9.75,29.3123,7.8656,-0.28426,2.5942,23.1757,28.8454,35.3105,31.104,9.9448,0.4475,2.941,23.4213,30.5398,37.1007,1550.4228,1057.1359,0.62643,2.2963,613.8771,1351.592,2313.6729,425.4774,211.4037,0.58473,2.3055,290.0499,350.6226,556.0173
E8,60 nm Binimetinib,8,E8_tile_8_fused_tp_0,105,493143.6012,0.00021292,34475.1397,38,0.3619,12.6667,2.4987,0.77301,3.1635,11,12,14,43.0001,14.1844,0.67255,3.8755,34.3385,41.5148,50.4145,28.013,14.0905,2.2129,9.269,19.6036,24.7709,30.3668,939.3211,656.0082,1.7681,7.8576,524.8841,810.6991,1185.3447,478.8214,426.5857,2.7478,13.4016,238.8952,352.1434,560.7722
E8,60 nm Binimetinib,9,E8_tile_9_fused_tp_0,86,1373934.3712,6.2594e-05,77071.9637,13,0.15116,12.8605,3.0415,0.41359,4.1639,11,13,15,51.0883,31.03,0.91944,2.7432,30.1488,38.6532,71.1239,40.8733,34.1039,1.9999,7.1896,19.4938,25.8911,49.9286,3006.4209,5696.2595,3.991,21.7229,543.8643,997.4712,2462.5847,3503.2711,2597.6978,0.23626,1.703,1288.9386,3231.0721,5993.004
F5,200 nm Binimetinib,0,F5_tile_0_fused_tp_0,176,2602551.3693,6.7626e-05,106797.9774,25,0.14205,13.9318,2.8276,0.46799,2.9876,12,14,16,61.1399,29.0637,1.495,5.7449,42.2858,55.3057,70.0748,38.1706,30.9666,2.7176,11.3604,21.6112,27.8723,39.3557,2531.6648,4813.5138,6.6252,66.9962,685.3533,1152.6363,2215.4318,2321.6952,2155.7604,1.5674,5.3137,705.1185,1829.887,3050.4209
F5,200 nm Binimetinib,1,F5_tile_1_fused_tp_0,65,586412.9021,0.00011084,48012.0752,27,0.41538,11.8769,2.4142,0.12517,2.5895,10,12,13,65.724,32.6397,1.0064,3.4436,41.8515,60.1701,79.7156,42.5193,32.6482,2.5456,10.67,23.1742,32.507,47.3071,1974.4542,2113.0831,3.3142,19.2854,741.2519,1329.6827,2297.7209,960.2415,1161.1349,2.214,8.1841,246.3894,586.3885,1104.5632
F5,200 nm Binimetinib,2,F5_tile_2_fused_tp_0,68,1118263.1123,6.0809e-05,73734.887,21,0.30882,12.5294,2.8467,0.025807,2.9046,11,12.5,15,75.6368,43.6921,0.81565,3.0478,45.6205,61.4555,106.7058,49.9494,46.0163,2.2643,8.3814,21.6782,32.8984,55.0672,3289.0092,7145.0365,6.3351,52.5037,627.8352,1191.3757,2954.1149,1940.3918,2256.7991,1.5841,4.3087,545.8378,959.8018,2423.157
F5,200 nm Binimetinib,3,F5_tile_3_fused_tp_0,67,316792.6256,0.00021149,29753.4586,24,0.35821,12.0299,2.5344,0.25885,2.8022,10,12,13,38.1214,24.4564,2.4542,11.0698,24.6138,33.4607,44.7206,29.953,23.9212,3.5676,17.6435,18.8141,23.7768,30.4115,1005.6909,1194.6495,3.833,20.7592,409.6371,728.7585,1084.2822,676.215,834.0515,2.38,8.4623,216.2346,383.4681,593.4921
F5,200 nm Binimetinib,4,F5_tile_4_fused_tp_0,78,420465.9227,0.00018551,31425.3664,31,0.39744,12.2051,2.3651,0.055594,2.6753,10,12,14,43.7252,16.7926,0.40633,2.8904,31.2784,41.6378,51.4059,29.7034,13.5373,1.8598,7.8987,21.5293,27.071,33.7175,1136.3944,764.7158,1.7622,9.0573,582.6925,1012.3547,1483.8048,541.8167,349.0842,1.0403,3.5332,265.1585,441.4014,764.4824
F5,200 nm Binimetinib,5,F5_tile_5_fused_tp_0,61,251878.2632,0.00024218,20825.3199,34,0.55738,11.4426,2.2915,0.57734,3.099,10,11,13,36.1016,9.9088,-0.54216,2.9483,29.6693,36.0372,44.8298,26.5761,8.5971,1.0187,5.4398,20.0258,26.0781,31.2098,980.0711,547.603,1.0388,5.1318,616.9981,871.275,1284.529,325.3956,171.8862,0.85728,3.0717,207.5801,286.9182,408.8626
F5,200 nm Binimetinib,6,F5_tile_6_fused_tp_0,103,2669740.9582,3.8581e-05,113029.6476,19,0.18447,13.3786,3.2903,0.77916,3.4195,11,13,15.75,76.2322,35.6402,0.41023,2.4225,50.7196,73.3711,102.486,53.2256,44.4187,1.486,4.5027,22.0464,34.44,71.9503,4683.7561,8640.8801,4.0728,23.5747,687.0588,1460.2941,4712.1687,3324.4014,3189.6168,1.4784,4.8898,1315.3231,2220.9265,4671.2395
F5,200 nm Binimetinib,7,F5_tile_7_fused_tp_0,102,1059367.9174,9.6284e-05,67903.7745,23,0.22549,13.1569,2.9643,0.45609,4.0013,11,13,15,54.8542,35.9729,1.5013,4.4833,33.9151,43.2898,57.2082,39.4848,39.4139,3.1164,14.5288,20.4184,25.4123,35.6417,1929.6319,4477.5039,8.28,89.6708,583.5899,913.9945,1642.8798,1616.7565,2816.8315,4.2491,23.1277,269.5482,1043.769,1674.1006
F5,200 nm Binimetinib,8,F5_tile_8_fused_tp_0,103,628901.1458,0.00016378,38542.2467,41,0.39806,12.4854,2.4126,0.62825,4.0432,11,12,14,46.5318,12.9804,-0.099366,3.4324,38.7307,47.8177,56.2036,29.0687,11.183,2.1268,11.2489,22.1741,27.3111,32.8482,1252.7911,709.086,0.78457,3.774,752.9625,1154.472,1642.2949,494.1314,354.5096,1.9296,7.6782,259.0951,410.0031,572.035
F5,200 nm Binimetinib,9,F5_tile_9_fused_tp_0,40,139850.9314,0.00028602,14797.0948,19,0.475,11.05,1.9474,0.56193,2.9291,10,11,12,29.7128,11.7833,1.2857,7.1111,22.2335,30.3746,34.8017,27.1038,13.0385,2.3476,9.4734,19.4495,24.1684,29.8119,847.5814,528.6951,1.2445,5.2525,506.2252,776.4018,1085.9536,435.2087,290.8298,1.0567,2.8717,200.8924,320.6385,578.1569
F6,200 nm Binimetinib,0,F6_tile_0_fused_tp_0,42,181904.6453,0.00023089,16853.4172,24,0.57143,11.1905,2.1097,1.0712,4.3312,10,10.5,13,33.6843,9.3403,-0.55362,2.2026,28.3898,36.2809,40.8818,28.1087,9.0891,0.85677,4.3621,21.9842,27.277,32.8316,1057.5851,650.7199,0.8234,3.4196,558.8401,1015.9998,1413.5405,383.0322,218.5921,0.95638,3.4063,231.1464,329.7202,503.8011
F6,200 nm Binimetinib,1,F6_tile_1_fused_tp_0,110,659486.515,0.0001668,43976.0794,32,0.29091,13.0727,2.6291,0.5962,3.5354,11,13,15,42.5779,17.9854,2.0446,11.1217,33.3678,41.394,48.2565,29.9731,20.7281,3.1663,15.6784,19.2279,24.4017,32.6331,1137.0457,1763.0503,6.6806,58.1194,456.5001,778.0758,1194.7221,732.9347,879.3175,3.1417,14.6058,231.781,436.7489,873.4313
F6,200 nm Binimetinib,2,F6_tile_2_fused_tp_0,80,304272.6278,0.00026292,25309.453,30,0.375,12.225,2.5753,0.062215,2.0998,10,12,14,36.3678,14.2339,1.9919,10.8383,28.2893,35.7655,41.6216,26.6848,16.4277,3.0577,13.7573,18.3682,22.6124,28.1435,796.5252,654.2291,3.3488,21.2226,429.4352,669.7632,982.9302,451.9545,465.93,2.2156,7.5615,211.0677,295.4739,447.8273
F6,200 nm Binimetinib,3,F6_tile_3_fused_tp_0,174,707728.5633,0.00024586,41093.9225,54,0.31034,13.1264,2.6786,0.93959,4.8553,11,13,15,46.0993,13.2314,0.15699,4.1689,37.9304,47.5313,54.5577,24.8346,11.6173,2.882,15.0203,18.5413,22.4691,27.5946,771.7869,514.4478,2.2248,12.3679,438.482,689.4837,994.3228,395.1339,328.3964,2.2552,8.5149,192.0161,286.9418,463.1493
F6,200 nm Binimetinib,4,F6_tile_4_fused_tp_0,82,292738.9064,0.00028011,24711.4444,32,0.39024,12.1707,2.6472,0.43316,2.9455,10,12.5,14,37.333,13.216,0.82469,4.2685,28.5425,35.367,42.0458,25.6803,13.0044,2.3262,10.0681,18.0896,22.6961,28.0272,754.4817,531.5479,1.6718,7.5227,378.3148,673.2924,989.4324,411.8574,341.9251,1.8307,6.2474,184.7249,299.3814,581.8926
F6,200 nm Binimetinib,5,F6_tile_5_fused_tp_0,75,899275.7734,8.34e-05,56286.0698,19,0.25333,12.8533,2.9302,0.38219,2.7148,11,12,14,48.2884,27.5563,1.4926,5.5867,30.1706,40.9192,60.5466,41.5398,36.584,2.1619,7.4547,20.3517,27.0764,44.1927,2299.938,4500.5942,6.6373,65.8724,598.4945,963.3102,1869.0025,1655.4726,2260.0614,3.1882,14.8323,445.164,930.4505,2127.6332
F6,200 nm Binimetinib,6,F6_tile_6_fused_tp_0,88,626537.9528,0.00014045,48549.1404,24,0.27273,12.9545,2.3089,0.70927,3.6503,11,13,14,49.8378,34.9663,2.3367,8.2601,31.4674,40.2424,49.5951,39.7685,40.5749,2.5747,9.0145,19.0974,24.8904,36.4733,1359.0845,1777.2749,4.02,24.8363,511.521,816.488,1306.9198,1103.3896,1181.8074,1.8106,6.2082,276.6643,563.2575,1469.6984
F6,200 nm Binimetinib,7,F6_tile_7_fused_tp_0,114,446221.6804,0.00025548,29429.9883,51,0.44737,12.3684,2.5669,0.73128,3.0966,10,12,14,42.2949,9.4414,-0.81625,2.9968,35.895,44.6029,50.0739,24.4541,7.7339,0.72198,3.4654,18.789,23.5034,29.4156,821.7711,530.8878,1.2287,4.8261,477.8515,703.4708,1076.8285,300.306,170.1552,1.4258,5.2833,186.4404,272.517,372.0574
F6,200 nm Binimetinib,8,F6_tile_8_fused_tp_0,30,93036.8985,0.00032245,10788.1786,22,0.73333,9.2667,2.3771,0.5231,2.952,8,9,11,28.8454,6.4718,-1.0329,3.3913,26.2692,30.8922,32.6046,25.9172,7.6242,0.49424,3.3213,20.4485,26.0311,30.2412,1033.7433,644.1688,0.83707,3.4727,589.467,883.8475,1361.8543,269.7045,132.7208,2.4079,11.2892,197.6489,235.6306,295.7169
F6,200 nm Binimetinib,9,F6_tile_9_fused_tp_0,32,92932.1763,0.00034434,13200.0194,15,0.46875,10.5625,1.6837,0.38467,2.9585,9,11,11.5,29.9653,16.9332,1.6326,5.8603,20.0774,26.3557,33.6032,30.4114,19.6344,2.051,6.8021,18.325,23.3749,31.503,743.4574,430.703,2.479,14.6167,523.7608,691.858,900.0177,507.6931,387.2358,1.7099,5.5741,268.7734,356.2448,688.538
F7,200 nm Binimetinib,0,F7_tile_0_fused_tp_0,122,646181.5101,0.0001888,41143.1782,45,0.36885,12.5082,2.7431,0.49767,3.155,11,12,14,46.8738,17.1891,1.2027,5.3188,35.9292,45.3803,52.8854,27.6749,15.4145,3.0786,14.8732,19.5758,23.974,29.7848,1078.7671,1080.8935,4.8274,39.569,559.3825,854.3183,1275.1902,478.409,382.8948,1.7698,5.5052,216.4185,335.4885,505.9001
F7,200 nm Binimetinib,1,F7_tile_1_fused_tp_0,90,548149.9272,0.00016419,42218.3875,18,0.2,13.0444,2.517,0.48102,2.743,11,13,14,40.5897,22.5015,2.4601,9.9054,31.2481,37.0289,42.8232,33.9718,29.2869,2.4243,8.414,18.5048,23.9545,31.882,1137.2405,1283.9767,3.2269,17.6572,445.4238,693.5926,1221.957,1319.3246,1082.5657,0.90613,2.7008,420.5342,915.5087,2040.0024
F7,200 nm Binimetinib,2,F7_tile_2_fused_tp_0,115,713622.2044,0.00016115,48259.5837,25,0.21739,13.2,2.3627,0.33681,3.3019,12,13,14,44.0199,23.6148,2.3222,9.6868,31.368,40.4684,47.5267,30.915,26.2026,3.2871,16.2435,18.171,22.874,29.0706,1147.3026,2123.2815,9.5912,137.0978,457.4365,659.6621,1012.0986,1049.1214,1401.8981,3.2246,14.0457,260.9589,624.616,1273.2555
F7,200 nm Binimetinib,3,F7_tile_3_fused_tp_0,112,433502.8179,0.00025836,29516.9248,39,0.34821,12.4643,2.6438,0.013777,2.2958,10,12.5,14,41.0582,11.3536,-0.33101,2.7125,32.3838,42.354,48.3245,24.3099,8.3037,1.5782,8.0016,18.9449,23.2924,27.7565,788.1869,454.5031,1.1584,5.7249,443.1404,735.9623,1037.0187,398.8774,228.7486,1.184,4.2801,217.0048,339.177,505.3581
F7,200 nm Binimetinib,4,F7_tile_4_fused_tp_0,143,2179001.1264,6.5626e-05,99307.8705,18,0.12587,13.6923,3.1516,0.97572,4.9366,12,13,15.75,56.5353,30.0577,1.3001,4.2001,37.0717,47.0932,67.8415,38.5158,31.4532,2.4462,10.1749,20.3399,26.4794,43.266,2654.0818,7709.4768,10.3932,132.1518,605.1989,1032.3553,1945.4291,3103.371,2965.9265,1.3458,4.3849,931.8325,2168.8657,4345.2885
F7,200 nm Binimetinib,5,F7_tile_5_fused_tp_0,48,154873.6724,0.00030993,14847.2935,27,0.5625,11.0417,2.0521,1.1228,4.4858,10,11,12,30.1649,8.3687,-0.37739,3.5798,25.4559,33.3906,35.9342,24.2314,7.6781,1.1731,5.2745,18.6793,23.2325,27.9867,802.4543,491.2158,2.2511,12.8977,513.5316,751.027,1018.9812,296.9459,139.5088,0.60294,2.8307,201.0814,285.2737,355.7542
F7,200 nm Binimetinib,6,F7_tile_6_fused_tp_0,187,4338211.784,4.3105e-05,159043.0012,27,0.14439,14.0428,3.3406,0.63765,3.469,12,14,16,74.1866,37.1321,1.5977,7.5927,48.5167,66.9273,91.2879,44.9661,39.9183,2.6218,11.4513,21.4945,30.7857,49.9829,3936.6713,10387.6381,8.003,82.6852,657.3364,1375.407,3343.2758,3180.86,4245.983,2.6884,10.541,507.968,1838.7739,3840.1093
F7,200 nm Binimetinib,7,F7_tile_7_fused_tp_0,54,256357.1297,0.00021064,23170.8624,26,0.48148,11.4074,2.3353,0.71942,2.9428,10,11,13,38.1255,16.868,0.7949,3.418,26.075,35.8738,44.5334,30.312,16.8595,2.116,8.142,20.31,24.8699,33.3411,1109.7711,767.3119,1.2312,4.623,581.2686,935.1551,1482.6632,482.7263,360.7707,1.702,6.0448,198.1005,443.6363,603.4128
F7,200 nm Binimetinib,8,F7_tile_8_fused_tp_0,42,105212.5041,0.00039919,11477.7736,29,0.69048,10.2857,2.7875,1.5341,5.4112,8,10,11,28.2401,7.2927,-1.0981,3.1653,26.1028,30.6578,32.7502,22.8101,6.0432,0.4729,3.2974,18.3194,22.1647,26.4583,710.8953,381.8853,0.59671,2.9514,446.6928,641.0834,934.2579,212.5514,112.5687,1.0161,3.0457,129.7728,165.665,255.9937
F7,200 nm Binimetinib,9,F7_tile_9_fused_tp_0,31,107793.089,0.00028759,12309.7749,20,0.64516,9.3548,2.1221,0.82192,2.8254,8,9,10,30.0363,9.1052,0.80683,6.4158,26.0532,30.5644,34.5991,27.0442,11.1077,1.5613,5.8926,19.5177,24.9577,30.894,1111.269,697.4742,0.79379,3.5889,559.1309,1002.9164,1535.8663,341.9382,229.3363,2.0195,7.1605,194.969,257.588,408.7017
F8,200 nm Binimetinib,0,F8_tile_0_fused_tp_0,143,662250.3878,0.00021593,38668.8152,46,0.32168,12.8112,2.397,0.12526,3.1068,11,13,14,45.5037,12.5874,-0.37831,2.3508,37.1281,46.9475,54.9984,25.3546,8.6551,1.4004,6.4962,19.9269,24.022,28.9506,907.1923,524.9953,1.2386,5.4341,548.9013,822.4483,1139.814,439.4184,263.251,1.3163,5.6369,249.8595,387.2652,579.2886
F8,200 nm Binimetinib,1,F8_tile_1_fused_tp_0,31,305160.2216,0.00010159,30045.5914,15,0.48387,10.6452,2.2143,-0.1218,2.1261,9,11,12,49.3943,19.8873,0.72147,3.7218,36.2975,44.9797,59.3378,45.1377,26.3853,1.0436,3.4721,24.5222,38.101,61.1555,2501.3133,2624.2092,2.6585,11.1915,935.6976,1748.0064,3130.5507,1155.5997,1125.1382,1.6126,4.8449,421.0697,769.1786,1528.0667
F8,200 nm Binimetinib,2,F8_tile_2_fused_tp_0,115,494957.3338,0.00023234,33303.7726,41,0.35652,12.6435,2.3063,0.42284,2.7961,11,12,14,40.4867,12.7626,0.62912,5.6157,32.0204,40.6812,47.6237,25.3383,11.7352,2.6145,11.9097,18.656,23.1829,27.7735,862.295,644.0685,2.4319,11.0954,478.1146,715.6747,1026.9218,426.9714,364.708,3.5295,21.0314,228.7042,324.4849,462.9696
F8,200 nm Binimetinib,3,F8_tile_3_fused_tp_0,144,1579222.1604,9.1184e-05,84082.0261,26,0.18056,13.4167,2.6799,0.077236,2.8896,12,13,15,57.8954,32.3785,1.3412,4.525,37.1332,48.0332,71.183,36.3325,30.9658,2.9686,14.414,20.2047,25.7671,36.8907,1976.4983,3683.4409,6.3098,58.0306,589.4964,958.38,1770.9973,1751.7089,1726.3253,1.4709,4.1779,545.8786,1155.4947,2444.4415
F8,200 nm Binimetinib,4,F8_tile_4_fused_tp_0,90,343612.0061,0.00026192,26514.9294,45,0.5,12.0222,2.7148,0.71166,4.0566,10,12,14,38.627,13.1236,2.4073,14.8535,32.1239,39.7616,43.5649,27.5979,18.9668,3.2087,13.6041,18.6342,22.4935,27.8449,840.1272,609.1291,2.4892,13.4287,483.4088,737.7824,1041.776,308.3131,302.1835,2.2934,8.3387,133.8655,188.6738,288.4854
F8,200 nm Binimetinib,5,F8_tile_5_fused_tp_0,47,212847.2154,0.00022082,20231.2211,17,0.3617,11.6596,2.3338,0.45936,3.2965,10,12,13,34.0557,12.5043,1.1672,4.1983,25.9284,31.2875,38.2168,30.1204,16.092,1.625,5.9287,20.0485,25.3664,34.9852,999.2827,919.2976,3.1479,20.0447,473.2068,703.3009,1230.0517,674.374,555.8901,0.87628,2.5026,210.9156,468.5845,948.9962
