well,condition,tile,fov_token,n_p,totalVolume,n_p_totalVolume,totalArea,number_of_boundary_edges,fraction_of_boundary_edges_n_p,Mean_dgree,Std_dgree,Skewness_dgree,Kurtosis_dgree,q_25_dgree,q_50_dgree,q_75_dgree,Mean_dsc,Std_dsc,Skewness_dsc,Kurtosis_dsc,q_25_dsc,q_50_dsc,q_75_dsc,Mean_edg,Std_edg,Skewness_edg,Kurtosis_edg,q_25_edg,q_50_edg,q_75_edg,Mean_vlms,Std_vlms,Skewness_vlms,Kurtosis_vlms,q_25_vlms,q_50_vlms,q_75_vlms,Mean_fct,Std_fct,Skewness_fct,Kurtosis_fct,q_25_fct,q_50_fct,q_75_fct
E5,60 nm Binimetinib,5,E5_tile_5_fused_tp_0,43,273842.655,0.00015702,30881.8257,14,0.32558,11.5349,2.0627,0.064982,2.2435,10,11,13,42.684,26.1699,1.4691,4.3192,26.701,36.2601,44.4719,40.754,30.1699,2.0921,7.8039,22.0907,28.8029,45.9376,1411.5601,1444.6398,4.8351,39.2813,691.8372,1143.1744,1577.759,1286.7427,1337.3416,1.6038,4.3986,453.7791,745.5991,1349.2428
E5,60 nm Binimetinib,6,E5_tile_6_fused_tp_0,32,51246.7078,0.00062443,7088.6127,28,0.875,9.1875,2.7643,1.7108,5.9524,7,8,10,23.4181,5.2452,-1.4789,5.2274,22.05,24.4296,26.7106,20.1875,5.1658,-0.057427,3.2927,17.2267,19.8158,23.4487,569.4079,331.4572,0.64116,3.5143,339.6068,527.5597,791.3095,136.3195,60.572,0.76501,3.8669,92.5824,131.8835,175.115
E5,60 nm Binimetinib,7,E5_tile_7_fused_tp_0,26,54619.4163,0.00047602,7475.7032,22,0.84615,8.5385,2.7163,3.8833,18.473,7,8,9,24.4923,5.7631,-1.3919,7.7334,22.8778,25.1628,27.3881,22.3422,5.871,0.41632,3.5161,18.0124,21.9413,25.4119,827.5669,440.7184,0.34107,2.3869,486.3278,785.149,1126.2328,186.8926,73.5466,0.35121,3.3413,142.1578,184.7985,228.364
E5,60 nm Binimetinib,8,E5_tile_8_fused_tp_0,17,21957.4963,0.00077422,4225.6246,14,0.82353,8.4706,1.8068,0.83532,3.5002,7,8,9.25,19.1547,4.7976,-1.6386,5.2101,18.1416,20.9567,22.4149,21.1193,5.3459,0.083924,2.51,17.1521,20.8574,25.0746,499.034,269.5474,-0.21462,2.3904,354.9358,543.5669,675.4561,176.0677,69.2817,0.61013,3.0747,124.0986,173.9598,213.5519
E5,60 nm Binimetinib,9,E5_tile_9_fused_tp_0,25,47438.0977,0.000527,6784.2682,21,0.84,8.88,2.4207,1.8337,6.8435,8,8,9,23.1726,5.4598,-1.4243,4.5548,22.2271,24.2692,26.7571,21.6855,4.9411,0.27618,2.9853,18.035,21.8202,24.9004,697.6191,370.5269,0.48956,2.7114,417.3299,647.1741,942.0448,178.5334,57.5786,1.1468,5.1352,135.1814,170.192,205.2391
E6,60 nm Binimetinib,0,E6_tile_0_fused_tp_0,43,119165.545,0.00036084,12249.0493,28,0.65116,10.3256,2.2009,0.43345,2.4772,9,10,12,28.603,7.4762,-1.1243,3.4548,23.8528,31.2899,34.0145,22.8599,5.3678,0.53252,2.8626,18.7853,22.1038,26.3302,773.8022,324.7165,-0.40264,2.8663,606.0062,823.1341,992.8716,235.5586,102.0029,1.3364,4.9191,174.8023,213.2931,277.5596
E6,60 nm Binimetinib,1,E6_tile_1_fused_tp_0,50,166725.5471,0.00029989,15498.7029,32,0.64,10.68,2.4448,0.76576,3.2434,9,10.5,12,31.7504,8.3294,-0.96554,2.8147,27.3884,35.1276,38.1105,24.3738,6.4721,0.60199,3.7363,19.8617,23.4916,28.1987,886.838,464.6774,0.18652,2.5639,500.7388,885.3431,1206.1197,258.3117,120.7325,1.3174,5.4291,183.4602,230.1796,302.0337
E6,60 nm Binimetinib,2,E6_tile_2_fused_tp_0,19,33441.3675,0.00056816,5461.349,15,0.78947,8.2105,1.8732,1.6668,5.9708,7,8,8.75,21.0812,5.1153,-1.1525,3.7187,18.3105,22.3564,25.0849,21.9469,5.0965,0.0033495,3.3337,18.2299,21.6874,25.6072,711.5185,351.2288,0.30984,2.4409,399.0014,718.3659,971.5516,210.0519,59.1177,1.1298,3.8162,163.1955,197.8796,245.5966
E6,60 nm Binimetinib,3,E6_tile_3_fused_tp_0,73,339308.709,0.00021514,30316.2388,27,0.36986,12.137,2.4738,0.074575,3.605,11,12,14,38.9851,23.2265,2.0454,7.3955,27.6948,32.9317,41.3666,30.6763,25.1925,2.9479,12.5517,17.8428,22.6468,29.8132,980.661,1086.6739,3.6837,20.5788,464.8549,656.1588,1072.3334,606.3248,648.8025,2.3124,8.8291,206.0733,346.9545,749.5567
E6,60 nm Binimetinib,5,E6_tile_5_fused_tp_0,23,37024.3088,0.00062121,5814.6018,20,0.86957,8.6957,2.285,2.4172,9.002,7,8,9,21.5524,5.8825,-1.7545,5.7667,19.7232,23.1026,25.335,21.246,5.0327,0.84678,4.2165,18.1426,20.236,23.9689,617.0718,339.8847,0.10685,2.7336,337.6432,693.1623,816.2604,161.5167,55.0998,1.0526,4.308,120.0973,160.1234,181.0026
E6,60 nm Binimetinib,6,E6_tile_6_fused_tp_0,71,373101.5056,0.0001903,28955.9801,33,0.46479,12.1127,2.5159,0.16453,3.2344,10.25,12,14,42.6719,15.4481,0.034838,2.8915,32.5187,42.7337,52.8691,30.1051,18.0959,2.1843,8.1638,19.6174,24.8426,32.5939,1134.0471,1269.9836,4.3608,28.0842,496.5753,832.2424,1307.9901,467.0319,436.7802,1.8851,6.8282,169.7896,334.2161,541.3771
E6,60 nm Binimetinib,7,E6_tile_7_fused_tp_0,75,433823.4138,0.00017288,35877.2897,21,0.28,12.2667,2.5907,0.75521,4.4743,11,12,13,39.1192,19.5169,1.2772,4.594,26.1988,35.3667,44.4735,31.3488,20.8548,2.2226,8.508,19.1942,24.4432,34.1151,1182.0801,1675.0899,7.1056,74.6848,501.303,788.3458,1203.525,944.1392,673.3716,1.498,6.1865,434.4806,753.256,1378.4383
E6,60 nm Binimetinib,8,E6_tile_8_fused_tp_0,12,34656.6825,0.00034625,5927.5376,12,1,6.3333,1.6697,0.42609,1.9338,5,6,7.5,25.8648,3.1185,0.21785,1.8196,23.8098,25.1161,28.6994,29.8152,9.2813,-0.087689,2.4056,23.3975,29.2128,37.5555,2038.6284,1345.8067,0.49302,2.5369,1056.0637,1873.3503,2626.974,296.3769,132.9877,0.14372,2.5415,216.5163,291.5446,381.3807
E6,60 nm Binimetinib,9,E6_tile_9_fused_tp_0,92,487417.4192,0.00018875,35269.074,26,0.28261,12.6304,2.6549,0.52654,3.8033,11,12,14,39.3205,15.7107,1.5979,7.9979,30.1373,38.6796,45.1668,29.0942,19.7383,2.942,12.8893,18.88,23.608,29.9669,1045.9601,1019.4256,3.1468,16.4557,483.4389,752.6381,1106.8895,734.7724,754.785,2.474,10.7019,221.6964,505.6865,1006.7281
E7,60 nm Binimetinib,0,E7_tile_0_fused_tp_0,76,197055.871,0.00038568,17072.3844,43,0.56579,11.2895,2.622,0.95926,3.4011,9,11,12,32.6196,8.475,-0.96067,3.1086,27.0253,35.6411,37.7912,21.5561,5.4538,0.54122,3.391,17.0394,21.0617,25.5135,629.5715,307.1604,0.36233,2.9893,403.0895,639.7105,796.7565,208.1998,70.8276,0.68992,3.0725,151.4799,203.3115,252.1309
E7,60 nm Binimetinib,1,E7_tile_1_fused_tp_0,10,12685.4832,0.0007883,3102.9682,10,1,6,1.3333,0.88939,3.9062,5,6,6,19.8089,2.3993,-0.2627,2.0262,17.6177,20.23,20.9074,24.3488,7.955,-0.027817,2.1676,20.1015,24.834,31.169,975.8064,606.6203,0.24308,1.4757,503.9074,817.1914,1649.9429,193.9355,90.4804,0.98114,3.3366,135.8028,173.5779,223.9569
E7,60 nm Binimetinib,2,E7_tile_2_fused_tp_0,32,60677.9663,0.00052737,8061.1578,25,0.78125,9.875,2.5996,1.4712,4.8796,8,9,11,24.7004,5.872,-1.3349,4.4305,23.5491,26.3081,27.7692,21.8547,5.6925,0.69573,4.1153,17.7079,21.1233,25.6305,583.442,279.3519,-0.18334,2.2293,394.7583,619.6612,777.4647,175.2426,76.8433,1.1339,4.0909,130.6341,157.3282,215.6178
E7,60 nm Binimetinib,3,E7_tile_3_fused_tp_0,37,55121.7386,0.00067124,7591.523,26,0.7027,10.4865,2.6938,0.79298,3.7808,9,10,12,23.6775,5.331,-0.80397,3.682,21.341,24.4385,27.4926,20.2116,5.8812,0.62824,4.4032,16.1708,19.4638,24.2605,411.3563,243.0883,0.50949,2.7502,217.1671,400.2157,540.2801,158.1567,76.7149,0.84848,3.6578,102.489,143.475,209.3212
E7,60 nm Binimetinib,4,E7_tile_4_fused_tp_0,24,50198.2828,0.0004781,7229.5704,18,0.75,9.1667,1.8337,0.57069,2.409,8,9,10.5,23.6304,5.651,-0.31632,2.1062,18.6575,24.4468,27.9042,22.9736,6.3381,0.092141,2.444,18.4571,22.9223,27.8198,707.0181,384.2323,0.55811,3.0262,424.2498,643.4295,920.0291,225.9241,113.8824,0.88677,3.9907,150.1512,222.3519,278.6151
E7,60 nm Binimetinib,6,E7_tile_6_fused_tp_0,103,461057.6339,0.0002234,32686.3656,29,0.28155,12.5049,2.5739,1.1713,4.9064,11,12,14,39.1141,13.8364,0.66841,4.0595,32.7985,38.6744,44.5153,26.1953,14.261,2.5594,10.8962,17.9247,22.4723,27.6814,895.2575,854.2417,4.9889,44.0755,490.5404,723.234,947.2972,605.3031,697.0166,2.3627,8.337,197.0965,314.3933,844.0711
E7,60 nm Binimetinib,7,E7_tile_7_fused_tp_0,27,53820.3145,0.00050167,7310.5854,21,0.77778,9.037,2.5492,1.5194,4.9941,8,8,9.75,23.4728,5.8393,-1.5915,5.3839,21.3534,25.346,27.1908,21.818,5.4467,0.15922,3.3906,18.0281,21.3018,25.2588,698.9651,311.2948,-0.17333,2.7811,542.6818,709.6765,873.1282,192.3838,84.9265,0.14089,2.9901,141.2338,182.6814,244.4719
E7,60 nm Binimetinib,8,E7_tile_8_fused_tp_0,66,343288.0087,0.00019226,27943.148,32,0.48485,11.5455,2.4569,-0.5318,3.776,10,12,13,47.2508,20.6581,0.71644,3.0063,34.5979,43.3381,57.5917,31.5678,19.6944,2.2549,8.3957,20.0185,25.2244,33.7264,1200.3077,1046.1385,3.8426,28.2511,607.8972,961.7983,1336.0252,465.7191,411.9927,2.1774,8.967,175.4691,354.9656,644.7467
E7,60 nm Binimetinib,9,E7_tile_9_fused_tp_0,39,115144.8963,0.0003387,12010.1338,26,0.66667,10.5128,2.6345,1.3545,4.2327,9,10,11,28.5517,6.8922,-0.89034,2.3388,22.973,31.7179,33.6671,23.8001,5.7079,0.42616,3.0888,19.2986,23.5287,27.228,805.2091,373.9794,0.28486,2.837,548.1344,785.1574,1020.3251,250.2111,83.6001,0.60198,2.5181,187.683,236.7808,306.2419
E8,60 nm Binimetinib,0,E8_tile_0_fused_tp_0,48,145277.0736,0.0003304,14042.3343,33,0.6875,10.2917,2.4141,1.1387,3.8925,9,10,11.5,30.841,7.7312,-1.2669,4.2531,27.7341,32.6391,36.1839,23.3921,5.3424,0.66541,3.5584,19.5389,22.8613,26.917,859.6277,426.3718,0.06878,3.3689,646.4091,860.8442,1140.1859,226.4893,76.8749,0.75366,2.8598,163.8283,213.3106,253.624
E8,60 nm Binimetinib,1,E8_tile_1_fused_tp_0,21,25829.8638,0.00081301,4618.8271,18,0.85714,8.8571,2.2424,2.3089,9.4074,8,8,10,19.3286,4.6581,-1.1615,4.5613,17.8738,20.5826,21.9306,19.8209,5.3294,0.039889,2.5169,16.1215,19.6315,23.6804,453.1555,301.6495,0.76382,2.9348,205.1803,396.9612,637.4326,144.3383,61.6943,0.90062,3.5917,103.3185,140.7261,176.112
E8,60 nm Binimetinib,2,E8_tile_2_fused_tp_0,114,545930.0328,0.00020882,37740.0306,46,0.40351,12.5614,2.6274,0.080383,2.4874,11,13,14,51.981,22.1177,0.38069,2.8935,36.1548,51.9059,63.5003,29.0568,19.3213,2.9364,12.355,18.9974,23.7946,30.0234,976.619,718.4367,2.1075,10.0512,527.0621,805.9731,1213.3452,428.864,461.1243,1.8332,5.5351,155.0814,217.9825,528.6241
E8,60 nm Binimetinib,3,E8_tile_3_fused_tp_0,24,38857.0554,0.00061765,6073.5525,20,0.83333,9.0833,2.1042,1.1753,4.7851,8,9,10,22.2074,4.9677,-1.5447,5.0316,21.2926,23.7292,25.2445,21.6928,5.7823,0.55844,2.8603,17.3997,20.916,25.186,571.4273,343.7684,0.26766,2.3818,292.262,580.4353,785.9848,168.7098,84.4176,1.28,4.9751,112.6868,139.8716,211.1609
E8,60 nm Binimetinib,4,E8_tile_4_fused_tp_0,88,719195.8783,0.00012236,49701.8291,30,0.34091,12.5227,2.8647,0.5723,3.7987,10,12,14,56.5502,24.4274,0.83565,5.174,41.3622,55.3217,67.9296,35.2926,27.3958,2.4834,10.7334,19.29,25.1923,39.9716,1649.5318,4301.2472,13.2239,222.1271,505.9379,831.1347,1305.433,887.5327,1247.5561,3.028,13.0814,199.7201,425.055,1065.4556
E8,60 nm Binimetinib,5,E8_tile_5_fused_tp_0,26,70390.1193,0.00036937,8874.4033,20,0.76923,9,2.2091,0.88545,3.3784,7,8,10,26.0027,6.167,-1.1239,2.8118,23.2178,28.8471,29.8821,24.4319,5.9916,0.60789,2.7601,20.1334,23.3697,28.7789,951.2178,447.0574,0.17503,2.9622,779.7977,920.3547,1154.5373,246.5112,101.0668,1.4575,5.8451,190.0431,217.7463,278.4277
E8,60 nm Binimetinib,6,E8_tile_6_fused_tp_0,39,109568.6931,0.00035594,11673.6962,31,0.79487,10.2051,3.088,1.4456,5.4445,8,10,11.75,29.2568,6.5949,-1.536,4.5369,28.5038,31.5173,33.2708,23.9885,5.7722,-0.13802,2.4884,19.8901,23.767,28.3269,830.0659,436.6833,0.015902,2.6031,546.1113,882.5651,1102.8248,201.2706,71.9311,0.07908,2.1808,140.051,201.7383,251.4096
E8,60 nm Binimetinib,7,E8_tile_7_fused_tp_0,21,53903.8092,0.00038958,8259.0416,15,0.71429,8.7619,2.1191,1.0307,5.006,7.75,9,10,26.5597,10.2009,0.48505,3.4748,20.5037,23.6183,32.5816,27.1527,10.9113,1.2299,4.7672,19.3582,25.1029,32.0684,913.6239,714.2289,1.3158,4.6965,374.4819,724.1472,1223.3854,317.6554,214.2887,1.1961,4.6703,150.6116,286.1863,433.2264
E8,60 nm Binimetinib,8,E8_tile_8_fused_tp_0,37,74828.4568,0.00049446,9094.1032,25,0.67568,10.1622,2.5002,0.68902,2.7375,8,10,11,24.7069,6.7113,-1.0452,2.7901,21.4297,28.1303,29.4098,21.1623,5.4901,0.17266,2.6097,17.2916,20.278,25.6988,580.0656,335.9248,0.84325,3.7339,355.977,536.7667,750.2899,197.6979,78.6661,1.0856,4.0233,138.5143,177.5586,240.6198
E8,60 nm Binimetinib,9,E8_tile_9_fused_tp_0,77,206935.9116,0.0003721,17855.9609,39,0.50649,11.9221,2.4158,0.55399,2.8979,10,12,14,32.4887,8.6591,-0.61682,3.4477,26.1804,35.2588,37.7458,22.4209,7.5729,1.7705,8.0514,17.5866,20.7666,25.5201,598.0807,309.513,0.90194,6.4131,390.2318,590.2846,774.6146,241.2968,150.6293,1.3499,4.8727,140.3972,194.7484,296.4198
F5,200 nm Binimetinib,0,F5_tile_0_fused_tp_0,80,386126.8522,0.00020719,26811.1119,38,0.475,11.95,2.181,0.64626,2.9273,10.5,11,13,39.6896,10.6473,-0.74535,2.683,30.6646,42.5349,48.8915,26.5187,7.6528,0.8773,4.304,20.9316,25.7108,30.7263,1063.7103,569.8505,0.79909,4.5648,691.1772,1053.4436,1394.542,372.3766,179.6582,0.72411,2.9547,239.7633,332.2017,499.5519
F5,200 nm Binimetinib,1,F5_tile_1_fused_tp_0,26,48061.4126,0.00054097,6784.98,21,0.80769,8.7692,2.1224,1.102,3.4285,7,8,9,22.5006,5.8774,-1.4263,3.6071,21.5623,25.0691,26.2025,20.8264,4.2731,0.66595,3.3456,17.4683,20.0422,23.2202,686.5916,265.6358,-0.30518,3.1985,567.1853,727.3493,854.4846,178.5521,52.9447,0.54022,3.0319,142.7659,175.8631,207.7578
F5,200 nm Binimetinib,2,F5_tile_2_fused_tp_0,49,117098.5594,0.00041845,12122.1249,35,0.71429,10.898,2.6,0.6663,3.3692,9,10,12,28.8048,7.0756,-1.5352,5.2832,26.0951,31.5848,33.3295,22.2968,6.1989,0.2045,3.0328,17.9196,22.3233,26.2948,629.5621,335.4837,0.40396,3.5721,391.8192,599.5262,855.4989,183.6686,87.3975,0.16827,2.7769,134.8997,174.5736,241.3092
F5,200 nm Binimetinib,3,F5_tile_3_fused_tp_0,86,201959.6887,0.00042583,17512.262,38,0.44186,12.186,2.3238,0.64994,3.648,11,12,14,32.0175,8.3465,-0.73399,3.1555,27.1219,33.2668,38.62,21.1366,6.7159,1.1089,5.3526,16.4244,20.7373,24.5263,501.1407,272.7272,0.77512,3.7603,309.8349,459.7594,670.6847,243.2259,142.3604,0.86317,3.6722,132.8831,211.2263,328.2948
F5,200 nm Binimetinib,4,F5_tile_4_fused_tp_0,63,213241.0668,0.00029544,18838.4943,25,0.39683,12.0317,1.7868,0.49921,3.2523,11,12,13,32.7795,11.1663,0.29435,3.2106,23.7269,33.5593,39.9663,25.434,11.0333,2.1253,8.7686,18.4842,23.3533,28.224,725.3098,437.2486,0.99164,4.6709,400.9928,646.5019,983.2479,409.5325,254.7243,1.3966,4.9737,216.2823,333.4893,543.8295
F5,200 nm Binimetinib,5,F5_tile_5_fused_tp_0,22,49964.7935,0.00044031,7973.8305,16,0.72727,8.8182,1.763,-0.25139,2.2745,8,8.5,11,25.3336,12.6668,0.85417,3.5546,20.3376,23.9896,27.1847,25.9938,14.7682,1.3594,4.0766,16.9993,21.5042,28.0434,805.8838,819.0833,2.2414,8.8,234.8694,581.1819,1050.9269,284.7797,220.1701,0.69832,2.092,114.4518,191.5193,479.3425
F5,200 nm Binimetinib,6,F5_tile_6_fused_tp_0,23,100402.7808,0.00022908,14761.0868,14,0.6087,9.6522,2.1236,-0.084927,2.2273,8.25,10,10.75,36.0043,25.7284,1.7666,5.8216,18.5456,32.9275,40.2412,40.7671,32.7601,1.73,4.9953,20.9949,27.9428,41.114,1303.9322,1221.572,2.9341,15.3198,506.9643,1055.9872,1537.3442,615.0453,606.4034,1.7486,6.2989,187.9554,412.9549,1133.549
F5,200 nm Binimetinib,7,F5_tile_7_fused_tp_0,27,58219.39,0.00046376,7798.3359,21,0.77778,9.3333,2.1839,0.6021,2.737,8,9,10.75,24.4029,5.7327,-1.3008,3.6321,23.5639,26.388,28.0372,22.7521,5.7293,0.45093,2.9706,18.4953,22.271,26.673,718.7579,352.7858,0.019597,2.5413,501.3505,730.5165,944.6087,205.2194,94.9158,0.87955,4.402,151.2757,194.3194,256.8602
F5,200 nm Binimetinib,8,F5_tile_8_fused_tp_0,33,59141.5452,0.00055798,7843.1255,24,0.72727,10,2.5617,1.5856,4.8624,8.75,9,10.25,24.1897,5.5136,-1.2788,4.1361,21.689,26.1468,28.0065,21.2587,5.6282,0.31603,2.6684,16.4004,21.4991,24.9435,532.8067,316.0863,0.75652,4.1359,319.764,530.3769,712.051,178.2529,71.5185,0.53678,3.0451,130.5018,169.592,225.2272
F5,200 nm Binimetinib,9,F5_tile_9_fused_tp_0,36,46504.1122,0.00077413,6663.8432,24,0.66667,10.1667,2.2104,0.25312,2.5369,9,10,11,21.4862,5.8283,-1.006,3.0287,18.3749,22.8863,25.4947,18.5363,5.1144,0.39421,2.4831,14.94,17.4622,22.1642,369.0803,197.1329,0.26424,2.9283,236.002,379.207,498.5157,151.451,64.3458,0.95381,3.0485,100.5612,134.6419,179.5556
F6,200 nm Binimetinib,0,F6_tile_0_fused_tp_0,41,155840.935,0.00026309,14840.8723,27,0.65854,10.1951,2.1589,1.1635,4.0769,9,10,11,31.9407,7.9197,-1.0155,3.526,27.3227,34.7082,38.0104,25.7828,6.4494,0.66675,3.7449,20.9986,25.2733,29.7877,1082.2287,451.1887,-0.22253,2.7307,805.6102,1128.3551,1399.306,296.8174,125.2605,1.0428,3.6529,211.5312,273.0653,360.962
F6,200 nm Binimetinib,1,F6_tile_1_fused_tp_0,22,34779.9704,0.00063255,5575.2754,20,0.90909,8.6364,2.7176,3.4684,15.333,7,8,9,21.4606,5.4107,-2.7969,11.5602,19.4641,23.0438,24.3996,21.1388,4.6562,-0.05183,2.6174,17.8083,21.1658,24.2517,621.0709,369.0971,0.25643,2.4285,360.2593,648.6585,857.1056,154.8688,58.3198,0.84468,3.987,121.094,147.2423,183.193
F6,200 nm Binimetinib,2,F6_tile_2_fused_tp_0,43,141205.9319,0.00030452,14548.7118,25,0.5814,10.5581,2.4524,1.4823,4.5821,9,10,11.75,29.9674,9.1089,1.0575,7.7358,25.6115,30.4991,35.1117,25.4957,10.7135,2.1648,8.5627,19.1879,23.2128,27.3305,871.6416,574.3546,1.6545,7.4199,537.1521,797.9724,1043.0951,316.2763,177.392,1.2695,3.8895,192.9786,260.8097,409.7762
F6,200 nm Binimetinib,3,F6_tile_3_fused_tp_0,14,42241.4555,0.00033143,6542.5051,12,0.85714,7.8571,1.4064,1.9817,6.4007,7,7,8,24.3018,5.9886,-1.1628,3.439,20.4463,27.0478,28.3304,28.5496,6.8686,0.25812,2.5165,23.1828,28.0352,33.4068,1320.0455,585.547,0.11675,2.5747,813.2393,1338.1093,1781.5303,327.1253,140.1719,0.99966,3.5048,241.3026,276.2881,421.2087
F6,200 nm Binimetinib,4,F6_tile_4_fused_tp_0,11,11098.6091,0.00099112,2926.6044,9,0.81818,6.5455,1.3685,0.39166,1.9671,5.25,6,7.75,16.9251,6.3143,0.45055,3.9359,14.8756,15.9112,20.0524,21.3406,6.9766,1.0306,4.2585,16.7478,19.9616,24.3362,584.1373,283.3097,0.63092,3.13,420.1043,574.9126,682.7146,209.0432,93.0373,1.788,5.9168,155.0451,180.1605,237.3753
F6,200 nm Binimetinib,5,F6_tile_5_fused_tp_0,12,17819.2536,0.00067343,3783.9861,10,0.83333,7.3333,1.3027,-0.13363,2.051,6.5,7,8.5,18.7619,5.6797,-0.72892,2.9968,17.0965,18.2534,23.4388,23.4293,6.4055,0.29878,3.2356,19.6289,22.8317,27.0504,712.7701,331.1709,0.26428,2.5938,493.8906,691.0964,914.8128,236.4991,96.4598,-0.43315,2.5446,181.6064,221.0887,308.5005
F6,200 nm Binimetinib,6,F6_tile_6_fused_tp_0,31,72212.6842,0.00042929,8896.0664,22,0.70968,9.6774,2.3293,1.2991,4.4288,8,9,10.75,25.3391,6.136,-0.90264,2.3805,21.5558,28.5077,29.7818,22.4809,5.118,0.48545,3.3757,18.2952,22.3096,25.6106,722.1268,277.8569,-0.13218,2.5589,537.5603,743.271,924.3307,222.4017,71.8528,0.68606,3.5283,175.5127,217.6548,253.6493
F6,200 nm Binimetinib,7,F6_tile_7_fused_tp_0,25,67620.5651,0.00036971,8729.1577,19,0.76,9.2,2.1985,1.1094,3.2985,7.75,9,10.25,25.9471,6.3179,-1.0674,2.9648,23.2191,28.2098,30.2257,25.0211,6.4956,0.39919,2.7201,19.8948,24.3848,28.5245,913.7914,427.4874,0.62656,3.641,659.9939,851.8315,1097.921,256.7399,113.3822,0.77987,3.6078,173.7018,230.6658,323.6276
F6,200 nm Binimetinib,8,F6_tile_8_fused_tp_0,30,135007.9173,0.00022221,14142.7303,20,0.66667,9.5333,2.1613,1.1002,6.4586,9,9,10,32.1772,9.3227,-0.46439,4.5048,29.5248,33.1867,38.5553,28.8796,8.9869,0.70282,3.6998,22.4179,27.7074,34.0851,1406.3325,851.4061,0.80667,3.0906,831.768,1195.9543,1786.2883,392.8536,200.8523,0.7731,2.5659,245.7752,314.4949,544.7697
F6,200 nm Binimetinib,9,F6_tile_9_fused_tp_0,17,20615.0863,0.00082464,3980.3967,15,0.88235,7.7647,2.3856,2.5932,9.5706,6.75,7,8,18.8314,4.2526,-2.283,8.4422,18.4655,19.5849,20.9588,20.1046,4.6516,-0.35845,2.8552,17.3194,20.2274,23.3604,557.1645,300.9288,-0.046511,2.3008,357.4608,548.7673,784.1627,153.0922,55.2667,0.75241,3.599,109.8858,151.6889,180.4903
F7,200 nm Binimetinib,0,F7_tile_0_fused_tp_0,82,250620.4193,0.00032719,19821.5923,49,0.59756,11.1707,2.7747,0.64904,2.9416,9,11,13,34.9978,8.5309,-0.97456,2.6947,28.806,38.501,41.5568,22.2052,5.2718,0.59548,3.8374,17.8717,21.8886,25.8793,759.4558,344.06,0.59148,4.2624,527.1661,754.5672,958.5371,210.868,78.4138,1.7731,8.8699,156.9451,198.1045,247.326
F7,200 nm Binimetinib,1,F7_tile_1_fused_tp_0,26,65786.0055,0.00039522,8704.8541,18,0.69231,9.1538,2.1669,0.68851,3.3656,8,9,10,27.0353,5.0612,-0.69462,2.3665,23.7023,28.2075,31.4604,25.1677,8.6142,0.11742,2.2356,18.8001,24.6675,31.9308,843.4103,681.355,0.93811,3.2691,298.9528,646.9649,1205.3321,272.0267,151.1015,0.60615,3.049,163.0117,225.8359,385.4512
F7,200 nm Binimetinib,2,F7_tile_2_fused_tp_0,42,106872.1191,0.00039299,12221.8213,25,0.59524,11.0476,2.2841,0.40071,2.7265,9,11,12,27.6518,8.6744,0.38369,7.0069,22.5085,28.4167,31.8853,24.0046,10.1343,1.9781,8.0262,17.6176,21.9014,27.2328,636.1436,435.0995,1.931,9.7854,353.7587,592.6301,814.8589,265.6918,264.5018,2.2142,7.6202,106.1382,175.5127,276.0914
F7,200 nm Binimetinib,3,F7_tile_3_fused_tp_0,91,233751.7233,0.0003893,19102.5547,50,0.54945,11.9121,2.6359,0.62654,3.0242,10,12,13,34.2975,8.3661,-1.1409,4.3527,28.2121,37.3971,40.2372,21.3308,6.1451,0.96636,5.2134,16.9905,20.6855,24.5996,578.5934,322.5603,0.60088,2.9837,350.1457,523.9442,770.0026,198.9849,111.4823,1.2201,4.5532,119.2646,183.0059,240.8434
F7,200 nm Binimetinib,4,F7_tile_4_fused_tp_0,38,81041.0705,0.0004689,9701.3343,26,0.68421,10.3684,2.1862,0.76186,2.4557,9,10,12,25.8811,6.6691,-0.92439,3.1078,21.771,28.498,30.8006,22.1433,6.4558,0.53657,3.037,17.1024,21.3676,25.8009,595.8902,322.6831,0.31202,2.7904,354.8683,604.8794,799.0671,202.1111,94.6223,0.38282,2.4537,131.67,203.1665,286.2601
F7,200 nm Binimetinib,5,F7_tile_5_fused_tp_0,26,52982.569,0.00049073,7351.9942,20,0.76923,9.7692,2.2146,0.43266,3.0698,9,10,11,23.4335,6.0284,-0.9647,2.5645,19.4234,26.1556,27.6743,22.752,5.9997,0.17104,3.1269,18.6558,22.6669,26.7175,630.7449,380.6165,0.7966,3.2042,348.6394,556.8742,839.8204,204.2221,98.8266,0.60987,3.6821,140.9547,190.9974,265.8572
F7,200 nm Binimetinib,6,F7_tile_6_fused_tp_0,34,83293.3263,0.0004082,9915.2456,22,0.64706,9.8824,2.0415,0.11784,1.6356,8,10,12,26.1304,7.1105,-0.86859,2.7079,20.8282,28.4542,31.4554,22.8641,6.2587,0.81626,3.8601,18.219,22.4543,25.9801,724.2898,318.8948,0.96047,5.8741,555.5037,702.891,843.7029,247.8811,101.6344,0.80864,3.1359,176.5517,216.8962,322.6716
