well,condition,tile,fov_token,n_p,totalVolume,n_p_totalVolume,totalArea,number_of_boundary_edges,fraction_of_boundary_edges_n_p,Mean_dgree,Std_dgree,Skewness_dgree,Kurtosis_dgree,q_25_dgree,q_50_dgree,q_75_dgree,Mean_dsc,Std_dsc,Skewness_dsc,Kurtosis_dsc,q_25_dsc,q_50_dsc,q_75_dsc,Mean_edg,Std_edg,Skewness_edg,Kurtosis_edg,q_25_edg,q_50_edg,q_75_edg,Mean_vlms,Std_vlms,Skewness_vlms,Kurtosis_vlms,q_25_vlms,q_50_vlms,q_75_vlms,Mean_fct,Std_fct,Skewness_fct,Kurtosis_fct,q_25_fct,q_50_fct,q_75_fct
E5,60 nm Binimetinib,0,E5_tile_0_fused_tp_0,98,403147.6602,0.00024309,29998.6066,37,0.37755,12.4694,2.7703,1.0156,4.2644,11,12,14,41.5348,14.7838,-0.04681,2.1782,30.9959,42.6915,52.5439,25.9787,13.3711,2.3461,9.4208,18.3296,22.2879,27.8415,841.6444,690.3178,2.7713,15.0458,429.0985,717.0287,994.5443,428.5515,417.422,2.5646,10.4087,203.5468,286.4444,467.7503
E5,60 nm Binimetinib,1,E5_tile_1_fused_tp_0,39,108099.9995,0.00036078,12866.4877,24,0.61538,10.6667,2.3545,0.0022693,3.4514,9,11,12,30.767,12.9286,0.73673,3.1299,22.8233,28.8349,38.7868,26.7919,15.0341,1.8434,6.5343,16.9321,22.4352,30.3021,730.4054,636.609,3.2887,17.894,369.7893,586.2436,868.6563,292.4202,274.7925,3.1761,15.2927,139.6627,204.4173,367.0496
E5,60 nm Binimetinib,2,E5_tile_2_fused_tp_0,53,154481.721,0.00034308,14549.0448,35,0.66038,10.8302,2.4786,1.0072,3.2706,9,10,13,31.0068,7.7611,-1.1324,3.5299,26.7229,33.7701,36.4244,22.9401,5.3622,0.38434,3.0512,19.0531,22.8712,26.514,764.761,373.0497,0.62836,4.4098,516.3483,728.699,978.3926,220.4401,69.8474,0.49369,2.5191,166.2812,197.5794,277.369
E5,60 nm Binimetinib,3,E5_tile_3_fused_tp_0,10,7219.7397,0.0013851,2463.8239,9,0.9,6,1.4142,0.74536,3.1481,5,6,7,16.9979,5.1375,-1.1662,3.6936,16.1422,17.636,21.4573,20.697,6.6966,1.3637,5.0333,16.6021,18.1852,24.1969,515.6957,153.9125,0.12286,2.4366,409.7313,519.0519,606.4087,175.9874,109.7744,1.2356,3.5495,93.4474,148.2271,209.6407
E5,60 nm Binimetinib,4,E5_tile_4_fused_tp_0,41,310601.9772,0.000132,27845.4126,16,0.39024,11.2683,2.4701,0.11047,1.9322,9,12,13,45.4478,15.9232,0.21879,2.7957,33.1885,44.1856,56.289,38.7309,24.2717,1.0292,3.0833,19.0901,30.2374,51.5706,1754.8134,2498.3219,4.6932,32.4233,533.171,981.9588,2007.9065,994.479,913.2038,1.8166,6.5251,366.542,702.7622,1450.6004
E5,60 nm Binimetinib,5,E5_tile_5_fused_tp_0,98,322875.9897,0.00030352,25300.8233,42,0.42857,12.2041,2.4409,0.98854,4.2924,11,12,13,36.9224,13.3771,1.8837,10.1397,29.3264,38.111,41.7098,24.3857,13.9125,3.0649,13.7915,17.3317,21.4806,26.1636,700.3818,577.4379,2.7346,14.031,362.1037,568.9874,890.7762,316.2603,286.6625,2.1676,7.3778,151.5142,202.0439,337.9551
E5,60 nm Binimetinib,6,E5_tile_6_fused_tp_0,15,36871.4771,0.00040682,6544.2737,12,0.8,7.8667,1.2459,0.71593,3.9908,7,8,8,24.3485,10.9381,1.2577,3.921,17.4852,24.0877,26.1887,28.4472,13.0936,1.2267,3.4484,19.9239,24.5224,31.3693,1053.4708,749.8331,2.0892,8.1959,635.9354,913.7953,1127.4011,327.2137,206.3589,1.4373,5.0905,208.1341,266.0353,389.9707
E5,60 nm Binimetinib,7,E5_tile_7_fused_tp_0,13,19109.6606,0.00068028,3801.3323,13,1,6.7692,1.7394,0.96075,4.0943,6,7,7,19.8296,1.8768,0.1602,1.5879,18.1266,19.7102,21.3982,22.9254,5.7917,0.53939,2.4617,18.5733,21.4526,27.0719,909.9838,497.3049,-0.058654,1.6114,497.4861,907.4084,1408.9608,172.7878,47.0488,0.019416,2.5516,140.3799,168.6516,207.9574
E5,60 nm Binimetinib,8,E5_tile_8_fused_tp_0,9,2298.8271,0.003915,1240.8296,8,0.88889,6.2222,1.2019,-0.44315,2.5418,5.75,6,7,12.8186,3.8721,0.55195,3.691,11.0899,12.0378,14.189,16.7059,5.6895,0.70059,2.6417,12.2748,15.8939,19.6538,164.2019,133.2815,0.72363,2.3866,65.2256,100.8344,268.3013,103.4025,54.8392,0.49635,2.1273,65.0465,97.1877,143.411
E5,60 nm Binimetinib,9,E5_tile_9_fused_tp_0,43,154016.1568,0.00027919,14896.1653,28,0.65116,10.4186,2.2807,0.8255,3.869,9,10,11,31.0015,9.0249,-1.048,3.4718,25.6446,35.0836,37.1446,25.6709,7.7569,0.93195,3.9262,19.791,24.1682,30.2873,987.2831,447.126,0.65035,3.4249,686.1032,991.7191,1264.6686,286.4647,159.6333,1.5394,5.4342,174.1651,243.4225,357.5405
E6,60 nm Binimetinib,0,E6_tile_0_fused_tp_0,73,341194.2237,0.00021395,24920.7377,38,0.52055,11.9452,2.7733,0.88315,3.7018,10,11,14,38.7708,10.9952,-0.95369,3.5091,33.4245,43.1191,46.2318,27.0006,8.7738,0.77481,4.1134,20.6635,26.1565,31.77,1040.2263,689.1314,1.1754,4.9302,523.6583,925.6381,1394.0101,346.1214,233.8268,1.4117,4.8571,173.8255,285.5832,420.1269
E6,60 nm Binimetinib,1,E6_tile_1_fused_tp_0,23,31068.0781,0.00074031,5162.819,20,0.86957,8.6087,2.426,1.5246,5.6669,7,8,9,20.7472,4.6391,-1.6485,5.7686,19.2734,21.8528,23.8447,19.9233,5.3626,0.40297,3.008,16.7134,19.2325,23.1956,526.5776,384.5265,0.61307,2.9216,240.4247,529.3361,796.7274,143.4116,57.9545,0.12379,2.8314,102.8874,148.0836,177.1724
E6,60 nm Binimetinib,2,E6_tile_2_fused_tp_0,30,76425.1455,0.00039254,9703.6467,19,0.63333,9.6667,2.2489,0.8874,3.7035,8,9,11,26.1985,6.9807,0.86945,6.3161,23.3266,27.6059,29.4157,24.2414,9.2987,1.5019,6.1033,18.1018,22.6532,28.2211,771.9712,536.5193,0.95372,3.839,362.3098,666.6567,1037.5855,285.4014,145.6534,1.1611,4.2263,185.2042,248.296,347.483
E6,60 nm Binimetinib,3,E6_tile_3_fused_tp_0,13,10466.1823,0.0012421,2757.5636,13,1,7.5385,1.5607,0.13122,2.0794,6,8,8.25,17.0764,3.2485,-0.73569,2.3419,15.3313,17.7909,19.6571,20.3027,6.0299,0.30933,2.5247,15.3046,19.894,24.056,402.5455,388.7463,1.8791,6.7606,171.2529,278.9978,503.5208,125.3438,68.6498,1.7435,6.7397,87.3154,106.4823,140.0604
E6,60 nm Binimetinib,4,E6_tile_4_fused_tp_0,41,226869.7524,0.00018072,25466.5857,17,0.41463,11.2683,2.5595,-0.040316,2.0636,9,12,13,44.7026,23.4279,1.0967,3.5186,28.5314,40.5743,52.4002,36.6935,27.1659,2.0033,6.8719,20.4826,26.7272,42.0717,1289.0327,1590.4669,3.6678,19.3665,461.66,838.4696,1521.4181,848.8862,670.7904,1.9901,8.2564,445.8223,655.6236,1122.9982
E6,60 nm Binimetinib,5,E6_tile_5_fused_tp_0,36,71881.4239,0.00050082,8851.4226,27,0.75,10,2.5967,1.41,4.4186,8,9,11,25.0107,6.3753,-1.4887,4.8754,23.7244,26.5821,29.2784,21.3798,5.388,0.12529,2.7752,17.6761,21.1406,25.2295,599.0119,293.4599,0.67441,3.6261,382.524,574.1768,757.5864,177.0285,66.124,0.15712,2.9651,138.8669,170.5579,220.4587
E6,60 nm Binimetinib,6,E6_tile_6_fused_tp_0,10,9317.4325,0.0010733,2515.2427,9,0.9,6.6,1.2649,0.45833,2.4398,6,6.5,7,16.9051,3.0709,-0.64597,2.6735,14.9014,17.8161,19.0501,21.5882,5.7112,-0.42049,2.7969,18.2422,21.8931,25.5997,548.0843,485.2284,1.6312,5.7821,181.1942,426.2393,680.5112,179.6602,53.3155,0.26478,3.4324,145.7021,185.8648,198.7462
E6,60 nm Binimetinib,7,E6_tile_7_fused_tp_0,31,77278.8652,0.00040114,9567.0011,26,0.83871,9.8065,3.1877,2.9597,13.8482,8,9,10,28.2983,6.1429,-0.69656,5.1023,25.947,28.696,31.1921,24.9521,7.9113,0.29549,2.4387,18.6335,24.4489,30.3384,788.5598,632.5735,0.93493,3.1754,312.1486,655.6151,1199.7215,199.3125,125.4422,1.2857,5.1885,112.7647,171.4318,271.1078
E6,60 nm Binimetinib,8,E6_tile_8_fused_tp_0,17,38967.9155,0.00043626,6020.3993,14,0.82353,7.8824,1.7278,1.5348,5.5875,7,8,8.25,22.5624,5.3998,-1.7531,5.3799,21.2108,24.7794,25.8855,24.3168,5.1447,-0.015226,2.3078,20.7631,24.5275,28.1672,999.1773,460.195,-0.32749,3.0675,792.2321,1142.6983,1262.8556,250.85,87.7681,0.13724,2.6235,182.5217,252.6839,294.7773
E6,60 nm Binimetinib,9,E6_tile_9_fused_tp_0,12,10899.3479,0.001101,2624.6369,11,0.91667,6.5,1.5076,2.411,7.9824,6,6,6.5,16.3191,2.588,-1.023,4.5466,15.5215,16.0866,17.9247,19.1677,3.9996,0.10382,2.4592,16.2607,19.4978,22.0623,573.6499,310.5327,0.12468,2.425,391.3904,576.6178,776.8375,145.8132,25.425,0.02796,1.6752,116.5639,149.946,169.3855
E7,60 nm Binimetinib,0,E7_tile_0_fused_tp_0,182,677219.6901,0.00026875,38234.3018,74,0.40659,13.1648,2.8855,0.53911,2.9695,11,13,15,47.0456,11.2466,-1.1242,3.7599,39.6224,50.405,55.4892,23.5676,6.9748,0.45542,3.4092,18.6127,23.325,27.6797,716.6346,475.2607,1.2981,7.0505,369.5334,641.8464,979.2458,265.516,147.7581,0.89916,3.4178,160.1134,238.4495,338.6358
E7,60 nm Binimetinib,1,E7_tile_1_fused_tp_0,7,3401.069,0.0020582,1350.5692,7,1,4.8571,0.69007,0.13416,2.39,4.25,5,5,13.7983,2.4212,0.83927,3.4045,12.594,13.585,14.1618,19.0548,4.6446,0.35556,2.3942,16.0753,17.881,21.5752,566.8448,302.7957,-0.42237,2.0295,386.9791,584.6301,867.1876,135.0569,39.5265,0.81561,2.6972,112.0924,122.0474,163.1652
E7,60 nm Binimetinib,2,E7_tile_2_fused_tp_0,32,80084.3795,0.00039958,9713.9971,22,0.6875,9.3125,2.3886,1.0369,4.608,7.5,9,10.5,27.2124,6.0545,-0.61494,2.3763,22.853,28.9981,31.8381,23.2269,7.2063,0.29883,2.6212,17.2917,23.3057,28.0663,817.1875,674.7022,1.7975,6.6107,370.9787,603.9887,1061.3236,242.8499,122.3753,0.60669,3.0486,140.6228,243.2476,327.0305
E7,60 nm Binimetinib,3,E7_tile_3_fused_tp_0,11,8608.7042,0.0012778,2383.7424,11,1,6.1818,1.4013,0.58024,2.8819,5.25,6,6.75,16.6464,2.4151,-0.75429,2.4205,15.393,17.2183,18.3693,19.5317,4.8261,0.062259,2.9368,16.6388,18.853,22.2768,573.9136,358.3581,0.26596,2.211,299.2607,629.1568,836.8367,132.4301,45.4944,0.52263,3.2693,102.7783,135.4806,149.4569
E7,60 nm Binimetinib,4,E7_tile_4_fused_tp_0,31,56262.7667,0.00055099,7574.6556,22,0.70968,9.6129,2.186,0.99351,4.0195,8,9,10.75,23.3206,6.1571,-1.6177,5.5957,21.726,25.3106,27.3795,20.8364,5.0366,0.2173,2.787,17.2989,20.7016,24.4514,568.3108,311.9623,0.60821,2.7756,359.9499,502.5468,754.1864,189.3664,48.6631,0.44232,2.8447,154.425,184.8554,221.9199
E7,60 nm Binimetinib,5,E7_tile_5_fused_tp_0,15,28575.2588,0.00052493,5278.4985,11,0.73333,7.6,1.4041,0.4295,3.8762,7,8,8,21.8465,5.6692,-0.58375,1.9897,16.2951,22.8309,26.3351,24.5931,7.1842,0.83348,3.6139,19.8534,23.0827,28.2581,840.4488,330.4182,0.081456,1.8364,625.0849,745.3256,1161.6051,293.2499,138.7697,1.2666,5.2394,190.281,280.1828,363.286
E7,60 nm Binimetinib,6,E7_tile_6_fused_tp_0,19,46809.9771,0.0004059,6820.715,16,0.84211,8.2105,2.1234,1.6488,4.9716,7,8,8.75,24.2532,4.8352,-1.6523,4.3167,24.4896,25.9711,27.0826,25.1293,6.1475,0.13147,2.3676,20.2901,25.3494,29.1879,1017.6082,403.6169,-0.0022789,2.4656,741.1252,1035.7788,1277.6789,243.597,92.272,0.50275,3.2692,180.785,228.2713,305.3435
E7,60 nm Binimetinib,7,E7_tile_7_fused_tp_0,30,51542.827,0.00058204,7084.2985,25,0.83333,9.2667,2.2884,1.3344,3.963,8,9,10,23.3508,5.1277,-1.6204,4.5037,22.9028,25.2158,26.1735,20.5049,4.6838,0.25685,2.37,17.1246,19.9302,23.7715,592.4463,324.6804,0.2621,2.5055,365.5875,561.656,768.3882,154.0065,51.3616,0.48998,2.9835,118.8263,140.323,187.0563
E7,60 nm Binimetinib,8,E7_tile_8_fused_tp_0,80,281405.2475,0.00028429,21684.9946,42,0.525,11.8,2.5278,0.40182,2.9204,10,12,13.5,36.7152,9.1188,-0.84948,3.2826,31.7514,39.31,43.4416,24.013,6.6815,0.56956,3.1551,19.4184,23.5409,27.8137,797.182,464.8839,0.82738,4.5132,490.184,731.4116,1068.2302,271.0624,113.6638,0.98502,4.1435,191.2194,254.0582,315.873
E7,60 nm Binimetinib,9,E7_tile_9_fused_tp_0,28,153578.2453,0.00018232,18217.1363,14,0.5,10.4286,1.3992,0.025291,1.8807,9,10,12,31.9653,15.0787,0.83096,2.912,22.9984,29.3795,34.6242,34.0538,18.2649,1.7229,6.1774,22.6266,27.8163,40.4784,1435.3107,1387.6872,4.3925,29.0511,724.1139,1167.1993,1626.1092,759.0473,421.1001,0.62931,3.5166,503.616,710.5504,1058.9033
E8,60 nm Binimetinib,0,E8_tile_0_fused_tp_0,28,56704.2671,0.00049379,7592.2827,23,0.82143,9.3571,2.1119,1.0318,3.6358,8,9,10.5,24.1341,5.7495,-1.5758,4.4428,23.8498,26.2213,27.5338,22.2203,5.5668,0.14914,2.7188,18.0714,22.3684,26.0268,683.1839,390.1535,0.31452,2.327,369.9793,653.9721,957.3919,180.7686,73.8468,0.40987,2.4318,126.531,158.3412,228.051
E8,60 nm Binimetinib,1,E8_tile_1_fused_tp_0,41,122854.2429,0.00033373,12664.8041,26,0.63415,10.2439,2.3747,1.1234,3.742,9,10,11,30.03,6.4989,-0.85737,2.704,25.9222,32.4552,34.9809,24.3397,6.8396,0.38626,2.8831,19.0706,24.1124,28.6558,841.4674,434.7217,0.2297,2.469,518.6634,813.9513,1151.8177,263.8501,129.289,1.2378,4.3235,173.9283,225.3566,333.6853
E8,60 nm Binimetinib,2,E8_tile_2_fused_tp_0,41,86455.1928,0.00047423,10052.1832,25,0.60976,10.5854,2.0973,0.69352,3.5433,9,10,12,25.9721,6.6429,-0.82943,2.7638,22.6289,27.6638,31.1822,21.6802,5.9056,0.63679,3.8083,17.8867,21.1808,25.1676,561.3974,291.792,0.3226,3.0266,377.1563,551.4987,741.8565,218.5257,86.9284,0.27601,2.2505,146.3165,218.0873,284.9995
E8,60 nm Binimetinib,3,E8_tile_3_fused_tp_0,16,21356.8558,0.00074917,4116.6164,14,0.875,7.75,1.9149,0.6031,3.0509,6.5,8,8.5,19.2328,4.6619,-1.0108,3.7147,17.768,19.3293,22.5632,20.8963,4.8767,0.52311,3.1366,16.9676,20.5554,23.7679,610.1959,242.692,0.069011,2.8067,465.377,631.3676,743.3615,171.5257,41.2561,-0.10717,2.128,146.0842,177.3034,200.9718
E8,60 nm Binimetinib,4,E8_tile_4_fused_tp_0,19,47365.8496,0.00040113,7243.6076,18,0.94737,7.4737,2.0102,0.12379,2.258,6,8,8.75,28.0569,5.4557,-0.030601,2.0901,24.3226,27.9978,32.6768,25.6775,10.1263,0.54571,2.9004,17.8422,24.9343,32.9522,1280.1581,1263.4053,0.8974,2.7374,262.6063,686.7876,2324.9008,226.3627,135.586,0.41744,1.8064,121.1235,177.3323,340.3364
E8,60 nm Binimetinib,5,E8_tile_5_fused_tp_0,38,99938.9926,0.00038023,11127.2541,24,0.63158,10.2105,2.244,0.51865,2.7654,9,10,12,27.6387,7.3702,-0.96413,2.8228,22.8658,31.2013,33.5443,23.2113,6.4843,0.41835,3.2701,18.5715,22.7279,27.0043,740.2888,392.1685,0.69227,3.6021,490.5235,723.2771,929.396,252.8921,97.6943,0.38239,2.1334,175.1151,238.2052,331.5589
E8,60 nm Binimetinib,6,E8_tile_6_fused_tp_0,26,60689.8483,0.00042841,8070.3683,19,0.73077,9.3077,2.0932,0.99687,4.0081,8,9,10,24.8547,6.4908,-1.4219,4.0391,20.566,27.3747,28.7591,23.5566,6.3937,0.34913,3.066,18.8167,23.2635,27.7537,768.2259,403.828,0.32211,2.7236,449.622,776.2854,1022.592,237.3638,90.9069,0.31433,2.0345,148.1971,223.5606,293.0519
E8,60 nm Binimetinib,7,E8_tile_7_fused_tp_0,21,26499.2445,0.00079248,4690.5253,18,0.85714,8.5714,1.964,1.7574,6.552,7,8,9,19.8596,4.4858,-1.3415,5.6482,18.2557,20.3338,22.2889,20.0458,4.9956,0.51743,3.2699,16.6225,19.0934,23.2873,490.7268,250.2131,0.045408,2.5468,281.8181,501.1001,647.6159,146.5789,60.7611,1.1966,5.6292,113.2324,134.4321,179.5497
E8,60 nm Binimetinib,8,E8_tile_8_fused_tp_0,10,8169.9815,0.001224,2414.5822,8,0.8,7,0.94281,-0.83853,3.125,7,7,8,16.3207,4.0251,-0.74654,2.2805,13.7604,17.6278,18.6197,21.8626,6.3794,0.49906,2.2788,17.0356,20.2829,27.2673,408.4991,279.4581,-0.01207,1.6759,114.0675,440.3684,640.8139,201.2152,55.1551,-0.59627,2.3859,168.1084,213.6666,238.3545
E8,60 nm Binimetinib,9,E8_tile_9_fused_tp_0,20,53983.9707,0.00037048,7628.0866,16,0.8,8.3,1.689,0.79216,3.2799,7.5,8,9,25.298,5.2437,-0.087504,2.0197,21.9428,24.5355,30.384,25.8349,8.1015,0.060527,2.8748,20.9702,26.5102,30.8936,1079.6794,853.5748,0.96333,3.4383,350.3347,954.0059,1586.7208,272.4317,89.3207,0.49345,2.9291,203.515,257.5789,332.2501
F5,20 nm Binimetinib,0,F5_tile_0_fused_tp_0,25,47071.1603,0.00053111,7974.1375,14,0.56,9.44,1.7578,1.0411,3.536,8,9,10,27.6902,9.8072,-0.074609,2.3992,19.7137,28.3928,33.3646,26.3223,14.1602,1.4045,5.1251,16.454,22.8486,31.9837,574.0385,419.7831,1.207,3.976,288.8376,472.6411,725.1646,332.2557,260.5973,2.0155,8.1685,172.648,256.1855,449.9879
F5,20 nm Binimetinib,1,F5_tile_1_fused_tp_0,25,53318.8724,0.00046888,7377.3457,18,0.72,9.36,2.0992,1.2211,4.0318,8,9,10,23.3619,6.5061,-1.3126,4.1281,19.8386,25.1302,28.3002,22.9658,5.877,0.55905,3.0556,18.5143,21.8847,26.8034,692.4529,323.4488,0.043059,3.3531,517.306,702.6067,905.2684,230.5421,97.1135,0.59079,2.2245,157.5335,208.0273,289.3147
F5,20 nm Binimetinib,2,F5_tile_2_fused_tp_0,18,28662.5054,0.000628,5160.3634,16,0.88889,8.4444,1.8856,0.63041,3.4858,8,8,9,21.6896,4.9034,-0.4716,2.6024,19.3369,21.8757,24.3697,22.8963,6.7198,0.6119,3.5273,17.8681,22.3511,25.9249,636.9446,445.0996,0.98859,3.5345,314.9402,549.7794,871.2446,184.2987,68.8525,0.25315,2.138,134.0676,171.09,237.9011
F5,20 nm Binimetinib,3,F5_tile_3_fused_tp_0,17,25530.5687,0.00066587,4732.1562,15,0.88235,8,1.7321,0.59512,3.0104,7,8,9.25,20.4858,4.5887,-1.286,3.8442,17.5294,22.2816,23.741,21.999,5.5575,0.38302,2.1275,17.7229,20.6879,26.1647,654.63,373.013,0.32557,2.687,428.9103,622.7135,868.2096,182.006,73.4671,1.5686,6.0567,143.9542,156.8658,218.9645
F5,20 nm Binimetinib,4,F5_tile_4_fused_tp_0,16,29458.9509,0.00054313,5159.503,14,0.875,7.625,1.8574,0.82801,3.0447,6,7,8.5,21.6349,4.5594,-0.54293,3.4373,20.3682,22.2617,23.4173,23.7161,6.1564,-0.039666,2.7409,19.2456,22.1293,29.2016,866.4397,617.5734,0.99936,4.0172,360.6756,849.094,1251.8533,214.9793,84.0477,1.3214,5.9438,148.5406,218.9354,242.2882
F5,20 nm Binimetinib,5,F5_tile_5_fused_tp_0,13,9786.4533,0.0013284,2507.369,12,0.92308,6.7692,1.7394,2.2462,7.5261,6,6,7,15.6533,4.3584,-1.961,6.6035,14.7093,16.5352,18.1758,18.1488,4.628,0.12194,2.7088,15.3138,17.5654,21.4563,444.8388,169.7583,0.62789,2.8701,327.0875,428.5687,528.7911,125.3685,45.5626,1.1812,3.6098,94.2349,110.8207,147.6539
F5,20 nm Binimetinib,6,F5_tile_6_fused_tp_0,15,45282.9401,0.00033125,7374.2392,12,0.8,8.1333,1.3558,0.10892,2.6569,7,8,9,25.2554,8.8608,0.78922,4.538,20.4524,26.4419,29.0193,30.7631,12.5257,1.4494,4.9869,23.3823,27.4873,32.2895,1223.8632,593.901,0.14595,3.6071,915.0449,1244.5949,1600.8609,368.712,159.8733,-0.1072,1.7135,212.1756,392.9369,493.4539
F5,20 nm Binimetinib,7,F5_tile_7_fused_tp_0,9,5051.3747,0.0017817,1708.0897,9,1,5.5556,1.236,0.49753,2.8775,4.75,6,6,14.318,3.0475,1.1148,2.7523,12.1699,13.5682,15.3342,18.5733,5.5343,0.75499,2.5711,14.8873,17.1098,22.9171,505.1375,322.5028,0.94373,3.814,335.4359,426.9642,607.2087,122.0064,55.6971,1.9456,5.8198,86.0598,102.6681,129.8602
F5,20 nm Binimetinib,8,F5_tile_8_fused_tp_0,9,12451.2571,0.00072282,3780.5618,8,0.88889,6.2222,0.97183,0.41374,2.3953,5.75,6,7,25.1498,8.8337,-0.43218,3.2518,21.239,24.1688,29.9797,31.7716,14.6776,0.87847,3.2316,20.116,28.8607,40.1963,889.3755,553.4798,1.0737,3.9228,502.1463,858.3519,1176.6468,315.0468,251.6536,0.7167,2.3522,108.2275,258.558,474.0098
F5,20 nm Binimetinib,9,F5_tile_9_fused_tp_0,7,5336.5412,0.0013117,2065.7368,7,1,5.1429,0.89974,-0.27238,1.4931,4.25,5,6,17.7989,5.7072,1.0511,3.1974,14.8818,15.5506,19.9774,24.5755,6.4413,0.057221,2.612,20.0449,23.601,29.6237,762.363,472.5913,0.19952,1.8027,378.9714,730.49,1086.3062,206.5737,52.7765,0.61216,2.5557,177.7949,186.7896,246.6186
F6,20 nm Binimetinib,0,F6_tile_0_fused_tp_0,60,176242.5724,0.00034044,15806.1885,34,0.56667,11.3,2.6509,0.26723,2.1495,9,11,13,31.4721,8.2554,-1.178,3.9323,26.7418,35.0955,37.779,22.8606,5.9223,0.30544,2.7648,18.7541,22.3824,26.8836,710.6555,331.2662,0.6664,3.578,463.4934,669.2496,906.5663,246.9717,84.7444,0.55352,2.7041,191.1662,230.2527,298.5684
F6,20 nm Binimetinib,1,F6_tile_1_fused_tp_0,17,42136.3857,0.00040345,7534.2434,14,0.82353,8.1176,1.409,0.063593,2.4946,7,8,9,29.0938,12.1773,-0.010858,2.222,19.6847,29.5201,35.8103,29.355,14.047,1.4689,4.5673,20.1491,24.5043,32.4408,1027.7167,517.8757,0.64711,3.0238,677.995,949.3199,1319.8527,313.9268,158.5481,0.58551,1.9993,183.8022,257.5452,442.9407
F6,20 nm Binimetinib,2,F6_tile_2_fused_tp_0,52,221439.9435,0.00023483,22721.4329,27,0.51923,11.3462,2.2307,0.47861,2.9984,10,11,12.5,34.8725,20.2105,2.6647,11.7024,24.116,31.7788,38.4493,32.5329,26.9832,2.4584,8.5205,18.742,22.9154,29.9921,1011.1413,1024.1585,3.9586,27.052,489.4752,753.9173,1160.5655,454.4287,529.2219,2.0107,6.322,154.3781,213.4759,482.7057
F6,20 nm Binimetinib,3,F6_tile_3_fused_tp_0,37,124196.3544,0.00029792,13426.1737,22,0.59459,10.973,2.0881,0.63011,3.5473,10,11,12,28.908,9.5748,0.76447,6.0135,21.0179,30.1124,33.3569,26.5102,11.8096,1.7047,7.2206,18.1516,24.4693,31.7278,844.8732,716.0693,2.794,15.9306,376.2817,682.5598,1075.1747,335.6543,211.4228,1.3427,4.7412,175.4258,282.9281,439.5936
F6,20 nm Binimetinib,4,F6_tile_4_fused_tp_0,29,97194.4376,0.00029837,11127.2003,18,0.62069,9.7931,2.3204,1.1981,4.8972,8,10,11,29.0465,6.5379,-0.48489,3.0449,24.9478,30.1259,33.994,27.0373,8.7522,0.42045,2.6052,20.2609,25.717,33.9208,991.78,660.3498,1.3276,4.5622,555.52,814.6958,1262.1351,347.725,194.9163,0.84673,2.9247,199.0992,300.7816,510.0344
F6,20 nm Binimetinib,5,F6_tile_5_fused_tp_0,13,25488.0013,0.00051004,4669.1986,12,0.92308,7.2308,1.7394,1.6102,5.5143,6,7,7.25,21.2868,4.8759,-1.5113,5.4703,20.0322,22.7022,23.7082,24.8173,5.9556,-0.013763,2.2858,20.3345,25.1023,29.5749,1019.5201,511.2498,0.5674,3.2414,730.9047,977.2691,1241.8067,233.4599,96.2658,0.25585,2.5202,159.566,231.0198,278.9052
F6,20 nm Binimetinib,6,F6_tile_6_fused_tp_0,19,45802.8511,0.00041482,7288.448,16,0.84211,8.8421,1.8032,0.35824,2.8038,8,9,10,24.469,9.6712,0.9146,4.3956,19.8275,21.9354,28.1435,26.7141,9.7749,1.2723,4.5303,19.7905,25.0184,31.2493,880.8241,592.5165,1.0881,4.5572,472.4913,770.7036,1116.8357,260.3017,95.1236,0.065514,1.9331,178.7963,276.7636,330.4351
F6,20 nm Binimetinib,7,F6_tile_7_fused_tp_0,23,33568.0958,0.00068517,5461.7765,17,0.73913,9.0435,1.9881,0.40014,2.8174,7.25,9,10.75,20.863,4.627,-1.1002,3.1493,19.2471,21.6395,24.2699,20.5765,5.4674,0.10097,2.3537,17.0327,19.8014,25.5621,501.0164,285.2586,0.42327,3.0258,278.2022,488.5883,683.1058,182.0592,56.9864,1.2534,4.4607,141.0002,173.3059,206.3157
F6,20 nm Binimetinib,8,F6_tile_8_fused_tp_0,22,37467.4665,0.00058718,5921.3476,19,0.86364,8.3636,2.2582,0.67767,2.6621,7,8,10,22.2791,4.9736,-1.1871,3.2863,20.5427,23.9511,25.8737,21.3617,4.7745,0.11763,3.0979,17.881,21.4661,24.2996,693.842,324.9856,0.19689,2.8105,498.6142,666.6827,869.5051,174.1573,60.7628,0.037324,2.0698,128.1582,158.3707,220.2518
F6,20 nm Binimetinib,9,F6_tile_9_fused_tp_0,72,206429.4261,0.00034879,17576.1328,40,0.55556,11.5,2.7629,0.51242,2.8163,10,11,13,33.2601,8.4823,-1.0604,3.2215,27.9066,36.4222,39.6891,22.803,6.4427,0.65403,3.5956,17.8436,22.4921,26.5885,676.8178,379.1574,0.86642,4.6099,418.6873,652.3436,887.1793,231.2649,124.6638,1.2757,4.2871,140.9593,193.715,293.9366
